class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
SOS,0.7392420172691345,0.686775267124176,-4.928482439936488e-07,0.6920439600944519,0.6478278636932373,-0.021222099661827087,0.6573891043663025,0.5872547030448914,-0.03320736810564995,0.6275088787078857,0.5399094820022583,-0.04434864968061447,0.5928776860237122,0.514735996723175,-0.05116477981209755,0.704087495803833,0.5041155815124512,-0.017846042290329933,0.720665454864502,0.5165275931358337,-0.03718120977282524,0.7278674244880676,0.5656214356422424,-0.046246714890003204,0.7276052236557007,0.6010876893997192,-0.048964809626340866,0.7420353293418884,0.5069692134857178,-0.01687302067875862,0.7551154494285583,0.5343247652053833,-0.037476666271686554,0.7542683482170105,0.5845194458961487,-0.0438663512468338,0.750970184803009,0.6161982417106628,-0.045455075800418854,0.774398148059845,0.5248754620552063,-0.01896855980157852,0.786556601524353,0.5432511568069458,-0.04537835717201233,0.7785066962242126,0.59112149477005,-0.04642403870820999,0.77079838514328,0.6232175827026367,-0.04048147052526474,0.8012497425079346,0.5502915382385254,-0.022358067333698273,0.8299418687820435,0.5185350775718689,-0.0394415445625782,0.8516331911087036,0.49726220965385437,-0.04084821417927742,0.8696423172950745,0.4745998978614807,-0.03795110434293747
SOS,0.7479151487350464,0.7133636474609375,-5.181316851121665e-07,0.7019885778427124,0.6796358823776245,-0.024365639314055443,0.6655431389808655,0.6215575933456421,-0.03764744848012924,0.6350712180137634,0.5736861228942871,-0.048582758754491806,0.5996415615081787,0.5479499101638794,-0.054889630526304245,0.7135970592498779,0.5293128490447998,-0.02294330857694149,0.7304577827453613,0.5593059659004211,-0.040193237364292145,0.7380613684654236,0.6059635877609253,-0.04765061289072037,0.7388692498207092,0.6400856375694275,-0.05034685879945755,0.7511240243911743,0.5305840969085693,-0.02011026442050934,0.7647717595100403,0.5731163024902344,-0.03807288780808449,0.7632781863212585,0.6203027963638306,-0.04377878084778786,0.7605128288269043,0.6500037908554077,-0.04662052541971207,0.7834336161613464,0.5495010018348694,-0.020034562796354294,0.7958548069000244,0.5770348310470581,-0.04462191462516785,0.7876912951469421,0.6196094155311584,-0.04608241096138954,0.7803080081939697,0.6483724117279053,-0.04214572533965111,0.8097196221351624,0.5773535370826721,-0.021462993696331978,0.8361457586288452,0.5505288243293762,-0.040488261729478836,0.858315646648407,0.5312068462371826,-0.04369296133518219,0.8775110840797424,0.5106029510498047,-0.04240889847278595
SOS,0.7515166401863098,0.7360666394233704,-5.166837127035251e-07,0.7047871947288513,0.7061513662338257,-0.02314676158130169,0.6675405502319336,0.6522353887557983,-0.03628528118133545,0.6380454897880554,0.6063539981842041,-0.047805290669202805,0.6037821769714355,0.5790460705757141,-0.055363111197948456,0.7168739438056946,0.5610962510108948,-0.019750671461224556,0.7352111339569092,0.6006637215614319,-0.03882159665226936,0.7461657524108887,0.6480298042297363,-0.04976746067404747,0.7506025433540344,0.6798145771026611,-0.0543467253446579,0.7552298903465271,0.5619246363639832,-0.01815570890903473,0.7703598141670227,0.6061456799507141,-0.03951689228415489,0.7726606726646423,0.6566073894500732,-0.047803256660699844,0.772170901298523,0.6924771666526794,-0.05076533555984497,0.7875049710273743,0.5779222249984741,-0.019275275990366936,0.8007752895355225,0.6054843664169312,-0.04546407237648964,0.7961550354957581,0.6525939106941223,-0.046602051705121994,0.7912101745605469,0.6866397261619568,-0.040929120033979416,0.8134543299674988,0.6031244993209839,-0.021991172805428505,0.841724157333374,0.5783147215843201,-0.039186976850032806,0.8625620603561401,0.5598478317260742,-0.03977906331419945,0.8790801763534546,0.540473222732544,-0.03631679713726044
SOS,0.7518478631973267,0.7647342085838318,-5.233127353676537e-07,0.706636905670166,0.7311204671859741,-0.022959332913160324,0.6714633703231812,0.6773876547813416,-0.03595764562487602,0.6426315307617188,0.6311517953872681,-0.046857405453920364,0.6080707311630249,0.6038663983345032,-0.05379609763622284,0.721347987651825,0.5823987126350403,-0.02151232212781906,0.740227460861206,0.6299915909767151,-0.038148000836372375,0.7502647638320923,0.6740819811820984,-0.04687849432229996,0.7531619071960449,0.7036590576171875,-0.0505252331495285,0.7593137621879578,0.5835299491882324,-0.019452422857284546,0.7729527354240417,0.6394668221473694,-0.03679991513490677,0.7713598012924194,0.6865512728691101,-0.04351746663451195,0.7692106366157532,0.7172807455062866,-0.047361429780721664,0.791525661945343,0.6017066836357117,-0.019802365452051163,0.8033320307731628,0.6372178196907043,-0.04532555863261223,0.7952387928962708,0.682195782661438,-0.04769185185432434,0.7892757654190063,0.7134012579917908,-0.04403228312730789,0.8172225952148438,0.6298097372055054,-0.021401649340987206,0.8458824753761292,0.6056336164474487,-0.04008104279637337,0.8681600093841553,0.5874305963516235,-0.04220256954431534,0.8875477313995361,0.5685769319534302,-0.04014194384217262
SOS,0.7552300095558167,0.7917438745498657,-5.082345637674734e-07,0.7105636596679688,0.7594178318977356,-0.024614844471216202,0.6747979521751404,0.7077509760856628,-0.039750322699546814,0.64715176820755,0.6617608070373535,-0.05282124504446983,0.6140066385269165,0.6322237253189087,-0.061396270990371704,0.7235115170478821,0.6154642105102539,-0.027000630274415016,0.742801308631897,0.6492431163787842,-0.047369007021188736,0.754737138748169,0.6952099204063416,-0.0565931536257267,0.7593662142753601,0.7313002943992615,-0.05969754606485367,0.7620508670806885,0.6134961843490601,-0.024744912981987,0.7770078778266907,0.662751317024231,-0.04710812121629715,0.7778795957565308,0.7134376168251038,-0.05437301844358444,0.7778565287590027,0.7498180270195007,-0.05718836188316345,0.7950339913368225,0.6305143237113953,-0.025117505341768265,0.8097791075706482,0.6604660153388977,-0.053837306797504425,0.802402138710022,0.7076175808906555,-0.05582708120346069,0.7967270612716675,0.7424407005310059,-0.0508350245654583,0.8218157887458801,0.658795177936554,-0.02692645601928234,0.850943922996521,0.6338378190994263,-0.04803859069943428,0.8731206655502319,0.6180074214935303,-0.05138308182358742,0.8925372362136841,0.6021225452423096,-0.04952720180153847
SOS,0.7584086060523987,0.832112729549408,-5.496375479197013e-07,0.7131475210189819,0.7938427329063416,-0.023907670751214027,0.6782059669494629,0.7402408719062805,-0.03842313587665558,0.650677502155304,0.6942341923713684,-0.0520586296916008,0.6179850697517395,0.6642846465110779,-0.061729688197374344,0.7301287055015564,0.6541348099708557,-0.02026505023241043,0.7508524060249329,0.6811349391937256,-0.04389775171875954,0.762636125087738,0.7301055788993835,-0.057804472744464874,0.7669462561607361,0.7696426510810852,-0.062385596334934235,0.7656851410865784,0.6560496091842651,-0.01814839243888855,0.7830325365066528,0.6991574168205261,-0.04395927116274834,0.785613477230072,0.7528347373008728,-0.05418437719345093,0.7847430109977722,0.7958425283432007,-0.05642841383814812,0.7949912548065186,0.6713740229606628,-0.019231628626585007,0.8120658993721008,0.7001498341560364,-0.048376645892858505,0.8090438842773438,0.7487607002258301,-0.05123923718929291,0.805031955242157,0.787333607673645,-0.04469796270132065,0.8183318972587585,0.6951838135719299,-0.02198348380625248,0.8433541059494019,0.6712877154350281,-0.040051721036434174,0.8651398420333862,0.6568222045898438,-0.041126057505607605,0.8848992586135864,0.6451116800308228,-0.036595869809389114
SOS,0.7478203177452087,0.8527132272720337,-4.995523568140925e-07,0.7033972144126892,0.8211804628372192,-0.025688765570521355,0.6700682044029236,0.7713432312011719,-0.040887489914894104,0.6449507474899292,0.7255507707595825,-0.05468844622373581,0.6122778654098511,0.6954783201217651,-0.06466827541589737,0.72395920753479,0.6867368817329407,-0.021230803802609444,0.7498473525047302,0.7246487736701965,-0.046691928058862686,0.7600288391113281,0.7717711329460144,-0.06321686506271362,0.7644831538200378,0.8061482906341553,-0.06982772052288055,0.7585374116897583,0.6877622008323669,-0.018113113939762115,0.7821470499038696,0.7403356432914734,-0.04327592998743057,0.7822924256324768,0.7900512218475342,-0.05349235236644745,0.781053364276886,0.8283801078796387,-0.056364696472883224,0.7867376804351807,0.7019596695899963,-0.018549218773841858,0.8084330558776855,0.7433586716651917,-0.04793713241815567,0.8028848171234131,0.7893454432487488,-0.050855960696935654,0.7972440123558044,0.8238441944122314,-0.04451409727334976,0.8091219067573547,0.725299596786499,-0.020909275859594345,0.8377736806869507,0.71268230676651,-0.040368128567934036,0.858717679977417,0.7062464356422424,-0.04151244834065437,0.8769100904464722,0.7010512948036194,-0.03663422539830208
SOS,0.7286626100540161,0.8906319737434387,-5.60729745302524e-07,0.6863545179367065,0.8626648783683777,-0.03215141221880913,0.6536409258842468,0.8127339482307434,-0.05049575865268707,0.6274895668029785,0.7682458758354187,-0.06480399519205093,0.5933002233505249,0.7384674549102783,-0.07458256185054779,0.7108626365661621,0.7221428155899048,-0.038227662444114685,0.7395060062408447,0.7917304635047913,-0.0630381628870964,0.7470306754112244,0.8455766439437866,-0.0759769007563591,0.7500604391098022,0.8812257051467896,-0.08057956397533417,0.746330201625824,0.7230373024940491,-0.032169342041015625,0.7712887525558472,0.7993026375770569,-0.05636938288807869,0.7644837498664856,0.8528218865394592,-0.06381428986787796,0.761145830154419,0.8879081010818481,-0.06660624593496323,0.7749897241592407,0.7387275099754333,-0.02908015251159668,0.7992683053016663,0.7970402240753174,-0.06000955402851105,0.7869471311569214,0.8460404276847839,-0.06261619925498962,0.7788496017456055,0.8788554072380066,-0.05718718841671944,0.7966862916946411,0.7647050023078918,-0.02790355309844017,0.8288386464118958,0.7512234449386597,-0.049582500010728836,0.8527663946151733,0.73892742395401,-0.05162164941430092,0.875811755657196,0.7276684641838074,-0.0481429286301136
SOS,0.7126068472862244,0.9195160865783691,-5.679961532223388e-07,0.6619874835014343,0.8927430510520935,-0.02760133147239685,0.6241540908813477,0.8407418727874756,-0.04324619099497795,0.5941979289054871,0.7964579463005066,-0.055523477494716644,0.5586891770362854,0.7678096890449524,-0.06307560205459595,0.6820167899131775,0.7463772296905518,-0.03282550349831581,0.7061758041381836,0.8117495775222778,-0.05098932236433029,0.7075252532958984,0.8656909465789795,-0.05825645849108696,0.7091115713119507,0.8886680006980896,-0.061049431562423706,0.7192227840423584,0.7475782632827759,-0.029229359701275826,0.7385475039482117,0.8296808004379272,-0.04758259281516075,0.7289739847183228,0.8780599236488342,-0.050834834575653076,0.7275747656822205,0.8975992202758789,-0.05242615193128586,0.7491215467453003,0.7640886306762695,-0.028066139668226242,0.7693971991539001,0.8263152837753296,-0.05348329618573189,0.7544836401939392,0.8709149360656738,-0.052833084017038345,0.7457902431488037,0.8934056162834167,-0.04761946573853493,0.7731780409812927,0.7884881496429443,-0.02886246144771576,0.8018937706947327,0.7838024497032166,-0.048054907470941544,0.8226516246795654,0.7750592827796936,-0.04839158430695534,0.8440667390823364,0.7649527788162231,-0.044542763382196426
SOS,0.691512405872345,0.9075090885162354,-5.584396376434597e-07,0.6430941820144653,0.8886185884475708,-0.0336957611143589,0.6021326184272766,0.8450219631195068,-0.05143199488520622,0.5702058672904968,0.8051440119743347,-0.06484657526016235,0.5348708629608154,0.7789138555526733,-0.07414155453443527,0.6574411988258362,0.7498725056648254,-0.03756016865372658,0.6767316460609436,0.8175929188728333,-0.060788843780756,0.6820797324180603,0.8688639998435974,-0.07254233956336975,0.6860783100128174,0.8921721577644348,-0.07814377546310425,0.6949954032897949,0.7486274242401123,-0.03107263706624508,0.7086052894592285,0.8331377506256104,-0.052641481161117554,0.6995980143547058,0.8785985708236694,-0.05709446594119072,0.6959147453308105,0.8996168375015259,-0.05872980132699013,0.7245707511901855,0.7616842985153198,-0.027898496016860008,0.7363506555557251,0.8368313908576965,-0.051651619374752045,0.7227314114570618,0.8758350610733032,-0.049795061349868774,0.7150925993919373,0.8959872722625732,-0.044341154396533966,0.746665894985199,0.7836645245552063,-0.028019653633236885,0.7586989998817444,0.823976457118988,-0.045698150992393494,0.7591087818145752,0.8498845100402832,-0.04549672454595566,0.7615127563476562,0.8639789819717407,-0.04115792363882065
SOS,0.6798516511917114,0.9095173478126526,-5.276584147395624e-07,0.6309128403663635,0.8873353600502014,-0.02717624604701996,0.5913182497024536,0.8431170582771301,-0.04415779188275337,0.5602489113807678,0.8041387796401978,-0.05820804834365845,0.523181676864624,0.7786083817481995,-0.06875864416360855,0.6520975828170776,0.7528536915779114,-0.03148121014237404,0.669792890548706,0.8221079707145691,-0.054254986345767975,0.6753820180892944,0.8724769353866577,-0.06884542852640152,0.6784005165100098,0.9021708369255066,-0.07632049918174744,0.6891759634017944,0.7535690069198608,-0.028169969096779823,0.7014065980911255,0.8330368995666504,-0.0510360449552536,0.6949306130409241,0.8804260492324829,-0.06031287834048271,0.6941834688186646,0.9117304086685181,-0.0653035044670105,0.7187854051589966,0.7695627808570862,-0.02743595279753208,0.7319151163101196,0.8330218195915222,-0.05593201518058777,0.7183733582496643,0.875519335269928,-0.05922430381178856,0.7102999091148376,0.9052518010139465,-0.05556865036487579,0.7408244013786316,0.7946465015411377,-0.028521321713924408,0.7678384184837341,0.7958210110664368,-0.05177956074476242,0.7901606559753418,0.7897955179214478,-0.05620940774679184,0.8112237453460693,0.7821912169456482,-0.054492417722940445
SOS,0.6305225491523743,0.8990210890769958,-4.839937446377007e-07,0.5844487547874451,0.8822459578514099,-0.031223006546497345,0.5446622967720032,0.8425018191337585,-0.051270823925733566,0.5085744261741638,0.8037369847297668,-0.06680107116699219,0.4689926505088806,0.7775462865829468,-0.07797376811504364,0.591712474822998,0.7509644031524658,-0.047316424548625946,0.6113297939300537,0.8214975595474243,-0.06568654626607895,0.6127771139144897,0.869696855545044,-0.07263222336769104,0.6102704405784607,0.8948421478271484,-0.07632172852754593,0.6312510371208191,0.7493026256561279,-0.04307430610060692,0.6430861949920654,0.8313233852386475,-0.061524633318185806,0.6326712965965271,0.8774993419647217,-0.06511905044317245,0.6288198232650757,0.9023310542106628,-0.06926626712083817,0.665157675743103,0.7656220197677612,-0.040527842938899994,0.6779930591583252,0.8271217346191406,-0.06743461638689041,0.6613253951072693,0.8705360293388367,-0.06818793714046478,0.6502734422683716,0.9004393219947815,-0.06572917848825455,0.6912922263145447,0.7913087010383606,-0.03994153439998627,0.7213553786277771,0.7830313444137573,-0.0642624944448471,0.7442085146903992,0.774699330329895,-0.0688229352235794,0.765210747718811,0.768675684928894,-0.06906189024448395
SOS,0.6024444103240967,0.889146089553833,-3.387186495729111e-07,0.5539584755897522,0.8771851062774658,-0.03041766583919525,0.5076408982276917,0.8411706686019897,-0.047566771507263184,0.4699922800064087,0.8041457533836365,-0.06149919331073761,0.43052494525909424,0.7755195498466492,-0.07456173747777939,0.5325433611869812,0.7650600671768188,-0.03399265557527542,0.5123552680015564,0.8060214519500732,-0.06769345700740814,0.49676796793937683,0.8204823136329651,-0.09414643049240112,0.48106834292411804,0.8311024904251099,-0.11062789708375931,0.5668134689331055,0.7439457774162292,-0.03388342261314392,0.5667197108268738,0.81893390417099,-0.07107781618833542,0.5740561485290527,0.8758940100669861,-0.08758687227964401,0.5809402465820312,0.9174708724021912,-0.09370862692594528,0.6044545769691467,0.7484696507453918,-0.037408776581287384,0.6050965785980225,0.8326406478881836,-0.07686153799295425,0.6039517521858215,0.885897159576416,-0.07927756756544113,0.6064214706420898,0.9247660636901855,-0.07261250168085098,0.6350428462028503,0.7683878540992737,-0.043133631348609924,0.6356860995292664,0.8314516544342041,-0.07407532632350922,0.6347368955612183,0.8734253644943237,-0.07415797561407089,0.638733983039856,0.9012328386306763,-0.0671510249376297
SOS,0.5894460082054138,0.8918339610099792,-5.335946866580343e-07,0.5420802235603333,0.8751826882362366,-0.02935444377362728,0.5000481009483337,0.8337579369544983,-0.04856771230697632,0.46325844526290894,0.7971633672714233,-0.06307221204042435,0.424044132232666,0.7730959057807922,-0.07377038896083832,0.5551861524581909,0.7473072409629822,-0.053435444831848145,0.5631985068321228,0.8188362121582031,-0.071750208735466,0.569093644618988,0.8692624568939209,-0.0781724750995636,0.5727609395980835,0.905463695526123,-0.08106149733066559,0.5977259874343872,0.747080385684967,-0.04961661249399185,0.5988625884056091,0.8297437429428101,-0.06848916411399841,0.5919864773750305,0.8755514025688171,-0.0737016350030899,0.5913777947425842,0.913567841053009,-0.07901741564273834,0.6335316896438599,0.7665536999702454,-0.046368248760700226,0.6363720893859863,0.8244181275367737,-0.07298395782709122,0.6216974258422852,0.865156888961792,-0.07603806257247925,0.6139147877693176,0.9018888473510742,-0.07541430741548538,0.6606916189193726,0.7963657975196838,-0.04461001232266426,0.68843674659729,0.7828119397163391,-0.06960916519165039,0.7103657126426697,0.769955575466156,-0.0761961117386818,0.7308156490325928,0.7652949690818787,-0.07816264778375626
SOS,0.5565333366394043,0.8837891817092896,-5.845404871251958e-07,0.5075786709785461,0.8649687170982361,-0.026594150811433792,0.466557115316391,0.8267537951469421,-0.04540558159351349,0.43248337507247925,0.7877137660980225,-0.06009368970990181,0.3940170407295227,0.7606511116027832,-0.07096384465694427,0.5226989984512329,0.7360286116600037,-0.04990444332361221,0.5275582671165466,0.8127186298370361,-0.06449093669652939,0.5291589498519897,0.8648472428321838,-0.06752865016460419,0.5302478671073914,0.8997222185134888,-0.06826750189065933,0.5660158395767212,0.7390809655189514,-0.04728023335337639,0.5636820793151855,0.8291041254997253,-0.0626130923628807,0.5546150803565979,0.8729023337364197,-0.0667128935456276,0.55131596326828,0.9059574007987976,-0.07210485637187958,0.6018890142440796,0.7610279321670532,-0.04469534009695053,0.6013802289962769,0.8259177803993225,-0.07042340189218521,0.5835862755775452,0.8687878847122192,-0.07421964406967163,0.5723507404327393,0.9033747315406799,-0.07439833134412766,0.6292784214019775,0.7912238836288452,-0.04312562569975853,0.6568831205368042,0.7796213030815125,-0.06772191822528839,0.6797719597816467,0.7691001296043396,-0.07380173355340958,0.7007580995559692,0.7651937007904053,-0.07545096427202225
SOS,0.5323714017868042,0.8825408220291138,-6.026526193636528e-07,0.48262283205986023,0.8616645336151123,-0.027490956708788872,0.44192421436309814,0.8192837834358215,-0.04656317085027695,0.4076889753341675,0.7777590155601501,-0.06176752224564552,0.36978277564048767,0.7481977343559265,-0.07307382673025131,0.49815088510513306,0.7264909148216248,-0.0474495068192482,0.49759164452552795,0.8030387163162231,-0.06375181674957275,0.5017402768135071,0.8590036630630493,-0.06820745021104813,0.5048341751098633,0.8981437087059021,-0.06951512396335602,0.5406445264816284,0.7304631471633911,-0.044701382517814636,0.5328289270401001,0.8192358016967773,-0.06373708695173264,0.5271828770637512,0.8678511381149292,-0.06929145008325577,0.5257584452629089,0.9051578044891357,-0.07432994991540909,0.5759556889533997,0.7540633678436279,-0.04245704039931297,0.5719584822654724,0.8121199607849121,-0.07064754515886307,0.5575355887413025,0.8581554889678955,-0.07442275434732437,0.548357367515564,0.8956900238990784,-0.0735795795917511,0.6034077405929565,0.7868508100509644,-0.04132557660341263,0.6281976699829102,0.7742072343826294,-0.06641761213541031,0.6494810581207275,0.7638101577758789,-0.07223500311374664,0.6684565544128418,0.7579834461212158,-0.07334835827350616
SOS,0.5157217383384705,0.8762331604957581,-6.098193807702046e-07,0.46432411670684814,0.8537678718566895,-0.025054186582565308,0.4223734736442566,0.8101450800895691,-0.04313432425260544,0.38802993297576904,0.7695599794387817,-0.05800100043416023,0.34976744651794434,0.7407289743423462,-0.0693071186542511,0.47960883378982544,0.7181770205497742,-0.045613981783390045,0.47679752111434937,0.7926938533782959,-0.06195783242583275,0.4799201190471649,0.8466485142707825,-0.06708534806966782,0.48131614923477173,0.8852864503860474,-0.06888971477746964,0.5214200019836426,0.7227345108985901,-0.0441623330116272,0.5101428627967834,0.8135563135147095,-0.06361018121242523,0.5032155513763428,0.8622843027114868,-0.07009443640708923,0.5008240938186646,0.9004672765731812,-0.07564890384674072,0.5564084649085999,0.7468951344490051,-0.04299909621477127,0.5499893426895142,0.8067813515663147,-0.0712554007768631,0.5349856615066528,0.8534696698188782,-0.07527840882539749,0.5253632664680481,0.8916853070259094,-0.07455160468816757,0.5840122103691101,0.7801334857940674,-0.042757317423820496,0.6092942953109741,0.7671658396720886,-0.06745622307062149,0.6314812302589417,0.7560134530067444,-0.07315801829099655,0.6512831449508667,0.7490081191062927,-0.07426855713129044
SOS,0.4998818039894104,0.8778064250946045,-6.184977792145219e-07,0.4484293460845947,0.85334312915802,-0.026108911260962486,0.406688392162323,0.8076434135437012,-0.04631328582763672,0.3702075481414795,0.7651886940002441,-0.06296693533658981,0.3292827010154724,0.7357526421546936,-0.07578911632299423,0.4583059549331665,0.7146904468536377,-0.04950067028403282,0.45913320779800415,0.7835205793380737,-0.06783366948366165,0.4598473012447357,0.8439356088638306,-0.07474629580974579,0.4552009105682373,0.8853051662445068,-0.0783611461520195,0.5004910826683044,0.7185787558555603,-0.047884244471788406,0.49208879470825195,0.7979550361633301,-0.06880787760019302,0.4824846088886261,0.8499057292938232,-0.075978584587574,0.47550168633461,0.8899227380752563,-0.08261597901582718,0.5366500020027161,0.7426127195358276,-0.04650430008769035,0.5311605334281921,0.7870545983314514,-0.07484514266252518,0.5153524279594421,0.8352071046829224,-0.07813393324613571,0.5037046670913696,0.8752861022949219,-0.07815438508987427,0.5647260546684265,0.7768285870552063,-0.04610897973179817,0.5891849398612976,0.7638604044914246,-0.07248092442750931,0.6111421585083008,0.7548269033432007,-0.07945745438337326,0.6305776834487915,0.7463692426681519,-0.08201263844966888
SOS,0.4866064190864563,0.8792804479598999,-6.264936587285774e-07,0.4344683885574341,0.8544745445251465,-0.02325616590678692,0.39248839020729065,0.8075991272926331,-0.04145605489611626,0.35583052039146423,0.7668159008026123,-0.056460969150066376,0.3150850534439087,0.740684449672699,-0.06780107319355011,0.44226211309432983,0.7160148620605469,-0.04581082612276077,0.44235238432884216,0.7810672521591187,-0.06219033524394035,0.4446853995323181,0.8422547578811646,-0.06897829473018646,0.4424460530281067,0.8862478733062744,-0.07281580567359924,0.483018696308136,0.7192553877830505,-0.044867608696222305,0.47384190559387207,0.7949753999710083,-0.06293592602014542,0.46725064516067505,0.8452426791191101,-0.06987278163433075,0.46317699551582336,0.8866752982139587,-0.07703235000371933,0.5187176465988159,0.7417294979095459,-0.04396988824009895,0.5119882225990295,0.784692645072937,-0.06836783140897751,0.4981432259082794,0.8293429017066956,-0.07166493684053421,0.48820602893829346,0.8687381148338318,-0.07299605011940002,0.5469083189964294,0.7746801376342773,-0.04402633383870125,0.5692371726036072,0.7612447738647461,-0.06763859838247299,0.5907227993011475,0.7509481310844421,-0.07441156357526779,0.609779417514801,0.7424124479293823,-0.07761836796998978
SOS,0.4794173836708069,0.8808489441871643,-6.295133516687201e-07,0.4230267107486725,0.8544365167617798,-0.019873427227139473,0.3761075735092163,0.806551992893219,-0.03545204550027847,0.3387541174888611,0.7672834396362305,-0.04831541329622269,0.29918503761291504,0.7425312399864197,-0.057628221809864044,0.421622097492218,0.7183936238288879,-0.04141319915652275,0.4249529242515564,0.7690686583518982,-0.05656315013766289,0.42564234137535095,0.8259142637252808,-0.061736833304166794,0.42172539234161377,0.8680576682090759,-0.06393154710531235,0.46430811285972595,0.7199478149414062,-0.040711577981710434,0.456621378660202,0.7929865121841431,-0.056819602847099304,0.44778797030448914,0.8452471494674683,-0.06161806359887123,0.443056583404541,0.886158287525177,-0.0667099878191948,0.5008705258369446,0.7405912280082703,-0.03996206447482109,0.4943743646144867,0.7861368656158447,-0.06327930837869644,0.478716641664505,0.8336125612258911,-0.06571821868419647,0.4683969020843506,0.873921275138855,-0.06581269949674606,0.5297694206237793,0.7706378102302551,-0.03971052169799805,0.549182653427124,0.7564705014228821,-0.061801280826330185,0.5688381791114807,0.744706392288208,-0.0675368383526802,0.5872657895088196,0.7349440455436707,-0.06960739195346832
SOS,0.46559229493141174,0.872668445110321,-6.322279659798369e-07,0.40911978483200073,0.8448256254196167,-0.022877639159560204,0.3634132146835327,0.7916179895401001,-0.03682310879230499,0.3274189233779907,0.7517606616020203,-0.0475565604865551,0.28991612792015076,0.7240759134292603,-0.054854366928339005,0.41696876287460327,0.703392744064331,-0.038483601063489914,0.4012840688228607,0.7830160856246948,-0.056667957454919815,0.40171241760253906,0.8379106521606445,-0.06513436138629913,0.40515652298927307,0.878879964351654,-0.06854606419801712,0.45702946186065674,0.7060552835464478,-0.036621831357479095,0.43753671646118164,0.7978197336196899,-0.05521474406123161,0.4298973083496094,0.8433740139007568,-0.0637383759021759,0.4295404255390167,0.88243567943573,-0.07074293494224548,0.4916980266571045,0.7291855812072754,-0.0355108305811882,0.477549284696579,0.7914241552352905,-0.062276482582092285,0.4608495831489563,0.8324232697486877,-0.06885974109172821,0.4511576294898987,0.8687834143638611,-0.070332832634449,0.5190104842185974,0.7639251947402954,-0.035089604556560516,0.5359415411949158,0.7544985413551331,-0.0602472759783268,0.5562113523483276,0.7400479316711426,-0.06926746666431427,0.5753002762794495,0.7300790548324585,-0.07269418239593506
SOS,0.4803026020526886,0.8762591481208801,-6.257151312638598e-07,0.42123401165008545,0.826339840888977,-0.014530116692185402,0.3772396147251129,0.7656276822090149,-0.028081702068448067,0.3443780839443207,0.7156026363372803,-0.041944876313209534,0.3065328598022461,0.6849125027656555,-0.05251672863960266,0.4108228087425232,0.687645673751831,-0.024299580603837967,0.3934237062931061,0.7158691883087158,-0.050258636474609375,0.3839016556739807,0.7773817181587219,-0.06390967965126038,0.3793177008628845,0.8247741460800171,-0.06876955181360245,0.44752734899520874,0.7003480195999146,-0.02724364399909973,0.423476904630661,0.7367979288101196,-0.054342787712812424,0.4076964557170868,0.7993191480636597,-0.06222725287079811,0.40250083804130554,0.8466032147407532,-0.06427641957998276,0.4808250367641449,0.7279212474822998,-0.0321931429207325,0.46663060784339905,0.7354504466056824,-0.05976204201579094,0.44479459524154663,0.7845640182495117,-0.05971163138747215,0.4310130178928375,0.8266748189926147,-0.054168324917554855,0.5094689726829529,0.7632585763931274,-0.03756165876984596,0.5236023664474487,0.7327632308006287,-0.05605413019657135,0.5246374607086182,0.7210177779197693,-0.05782701447606087,0.5230115056037903,0.7117555141448975,-0.055335868149995804
SOS,0.5166761875152588,0.8483926057815552,-5.183369466976728e-07,0.4686458110809326,0.7811853885650635,-0.001958140404894948,0.43752363324165344,0.7091349363327026,-0.00770106166601181,0.4199639558792114,0.6516770124435425,-0.01422014832496643,0.41333693265914917,0.5991487503051758,-0.0213150717318058,0.44112858176231384,0.6590394973754883,-0.025056656450033188,0.3655133843421936,0.6999732255935669,-0.03979506343603134,0.3576123118400574,0.7453444600105286,-0.04168206825852394,0.3675362169742584,0.7730273008346558,-0.04060627892613411,0.4550486207008362,0.6896807551383972,-0.03181767463684082,0.37280234694480896,0.7342033386230469,-0.04648658260703087,0.361377477645874,0.7767195701599121,-0.04494540020823479,0.36490297317504883,0.8073586225509644,-0.04441918060183525,0.46270817518234253,0.732832670211792,-0.03877272084355354,0.3820430040359497,0.7653406858444214,-0.055862024426460266,0.3678072392940521,0.800739049911499,-0.05237530916929245,0.37032824754714966,0.8261728882789612,-0.048923272639513016,0.4665599465370178,0.781435489654541,-0.045010823756456375,0.3999921977519989,0.7919888496398926,-0.060724928975105286,0.37590867280960083,0.8095383644104004,-0.06291582435369492,0.36359357833862305,0.8251290917396545,-0.06230306997895241
